t,block_id,price_da_eur_mwh,q_ch_mw,q_dis_mw,soc_mwh,g_imp_mw,g_exp_mw,p_da_net_mw,p_afrr_up_mw,p_afrr_down_mw,price_act_up_eur_mwh,price_act_down_eur_mwh,price_cap_up_eur_mw_h,price_cap_down_eur_mw_h,solver_status,solve_time_s,objective_value
1,1,0.1,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,73.4875,-46.72,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
2,1,0.01,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,78.6275,-17.57,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
3,1,0.0,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,85.08666666666666,-19.472500000000004,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
4,1,-0.01,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,31.04,-31.564999999999998,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
5,2,-0.03,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,87.53666666666666,-18.386666666666667,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
6,2,-0.02,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-23.7125,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
7,2,-0.05,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,73.69333333333333,-73.38,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
8,2,-0.02,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,71.14666666666666,-53.934999999999995,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
9,3,0.0,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,64.91,-91.5475,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
10,3,0.04,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-23.080000000000002,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
11,3,0.06,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-13.0,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
12,3,0.54,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-13.8875,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
13,4,2.24,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-8.81,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
14,4,1.97,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,68.31,-20.78,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
15,4,1.13,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,0.0,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
16,4,3.19,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,104.26,0.0,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
17,5,40.0,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,84.24,-31.465,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
18,5,84.46,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,210.225,-79.57,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
19,5,61.74,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,92.955,-88.725,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
20,5,61.27,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,83.63,-126.57499999999999,44.64,66.4,Optimal,3691.2810210000002,10129255.915036496
21,6,59.97,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,142.92666666666668,-19.94,46.34,64.17,Optimal,3691.2810210000002,10129255.915036496
22,6,54.92,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,75.095,-140.565,46.34,64.17,Optimal,3691.2810210000002,10129255.915036496
23,6,47.65,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-83.9075,46.34,64.17,Optimal,3691.2810210000002,10129255.915036496
24,6,35.55,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-75.865,46.34,64.17,Optimal,3691.2810210000002,10129255.915036496
25,7,29.39,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-272.4975,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
26,7,19.6,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-281.2425,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
27,7,27.33,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-206.5675,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
28,7,16.2,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-108.12,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
29,8,9.5,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-42.8,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
30,8,11.2,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-41.835,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
31,8,44.43,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-232.765,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
32,8,56.56,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,-126.7125,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
33,9,64.28,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,0.36999999999999744,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
34,9,66.12,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,17.549999999999997,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
35,9,70.6,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,22.337500000000002,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
36,9,78.8,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,80.025,67.0,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
37,10,99.9,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,0.0,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
38,10,102.5,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,136.45749999999998,0.0,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
39,10,110.6,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,58.0,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
40,10,105.7,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,48.50666666666667,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
41,11,100.7,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,29.367500000000007,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
42,11,118.93,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,91.72,30.900000000000002,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
43,11,81.3,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,0.0,2.3400000000000003,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
44,11,70.1,0.0,0.0,55.329175,0.0,0.0,0.0,0.0,30.0,97.51,34.52,51.44,57.48,Optimal,3691.2810210000002,10129255.915036496
45,12,66.7,0.0,0.0,55.329175,0.0,0.0,0.0,30.0,0.0,90.89,1.9333333333333336,51.83,50.89,Optimal,3691.2810210000002,10129255.915036496
46,12,54.9,0.0,0.0,55.329175,0.0,0.0,0.0,30.0,0.0,87.51,15.31333333333333,51.83,50.89,Optimal,3691.2810210000002,10129255.915036496
47,12,53.18,0.0,0.0,55.329175,0.0,0.0,0.0,30.0,0.0,88.14333333333333,46.85333333333333,51.83,50.89,Optimal,3691.2810210000002,10129255.915036496
48,12,54.9,0.0,0.0,55.329175,0.0,0.0,0.0,30.0,0.0,141.865,-40.0,51.83,50.89,Optimal,3691.2810210000002,10129255.915036496
49,13,-0.39,0.0,11.951102,42.880111,11.951102,0.0,-11.951102,18.048898,0.0,114.2775,-92.97999999999999,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
50,13,-1.61,0.0,11.951102,30.431046,11.951102,0.0,-11.951102,18.048898,0.0,46.4375,-7.7,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
51,13,-1.39,0.0,11.951102,17.981982,11.951102,0.0,-11.951102,18.048898,0.0,88.93,-156.70666666666665,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
52,13,-1.31,0.0,11.951102,5.5329175,11.951102,0.0,-11.951102,18.048898,0.0,84.51,-84.14,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
53,14,-1.39,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,-11.385,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
54,14,-1.95,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,84.51,-99.1375,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
55,14,1.05,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,57.32,-101.00333333333333,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
56,14,40.63,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,76.59,-24.599999999999998,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
57,15,68.3,0.0,0.0,5.5329175,0.0,0.0,0.0,0.0,30.0,85.255,-11.64,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
58,15,75.9,0.0,0.0,5.5329175,0.0,0.0,0.0,0.0,30.0,79.29,21.377500000000005,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
59,15,73.2,0.0,0.0,5.5329175,0.0,0.0,0.0,0.0,30.0,76.35666666666667,-17.36,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
60,15,69.2,0.0,0.0,5.5329175,0.0,0.0,0.0,0.0,30.0,60.49666666666666,61.83,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
61,16,60.0,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,74.65,-22.52,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
62,16,58.86,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,71.83,17.9525,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
63,16,60.86,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,97.5625,36.396666666666675,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
64,16,76.0,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,85.83,65.035,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
65,17,79.0,0.0,0.0,5.5329175,0.0,0.0,0.0,0.0,30.0,94.2725,-93.90333333333334,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
66,17,101.0,0.0,0.0,5.5329175,0.0,0.0,0.0,0.0,30.0,103.1775,55.32,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
67,17,114.6,0.0,0.0,5.5329175,0.0,0.0,0.0,0.0,30.0,58.99333333333334,0.0,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
68,17,100.0,0.0,0.0,5.5329175,0.0,0.0,0.0,0.0,30.0,0.0,71.4175,53.0,31.12,Optimal,3691.2810210000002,10129255.915036496
69,18,73.23,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,52.703333333333326,66.75,47.88,26.87,Optimal,3691.2810210000002,10129255.915036496
70,18,67.41,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,82.17999999999999,62.42,47.88,26.87,Optimal,3691.2810210000002,10129255.915036496
71,18,65.0,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,93.41333333333333,49.32,47.88,26.87,Optimal,3691.2810210000002,10129255.915036496
72,18,58.12,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,74.51666666666667,4.175000000000001,47.88,26.87,Optimal,3691.2810210000002,10129255.915036496
73,19,57.3,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,11.465000000000003,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
74,19,50.46,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,-22.107499999999998,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
75,19,40.0,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,-23.1075,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
76,19,25.48,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,20.29,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
77,20,35.0,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,54.69,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
78,20,57.73,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,104.2525,0.0,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
79,20,72.65,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,93.77,-27.32,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
80,20,85.02,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,-73.54749999999999,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
81,21,91.47,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,54.61666666666667,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
82,21,94.2,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,44.64,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
83,21,91.61,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,103.565,70.08,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
84,21,90.03,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,88.87666666666667,68.54,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
85,22,86.28,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,67.66499999999999,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
86,22,85.96,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,62.25333333333333,74.25,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
87,22,92.11,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,86.06666666666666,72.4,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
88,22,98.62,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,57.71,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
89,23,104.45,30.0,0.0,34.332918,0.0,30.0,30.0,0.0,0.0,52.735,62.286666666666676,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
90,23,130.21,30.0,0.0,63.132918,0.0,30.0,30.0,0.0,0.0,156.685,0.0,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
91,23,140.67,30.0,0.0,91.932918,0.0,30.0,30.0,0.0,0.0,87.47,0.0,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
92,23,123.1,0.0,0.0,91.932918,0.0,0.0,0.0,0.0,0.0,90.22333333333333,52.209999999999994,32.52,14.12,Optimal,3691.2810210000002,10129255.915036496
93,24,101.65,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,67.48750000000001,31.019999999999996,31.15,13.11,Optimal,3691.2810210000002,10129255.915036496
94,24,96.77,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,77.69,59.2,31.15,13.11,Optimal,3691.2810210000002,10129255.915036496
95,24,93.04,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,81.82000000000001,66.43666666666667,31.15,13.11,Optimal,3691.2810210000002,10129255.915036496
96,24,88.61,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,0.0,20.720000000000002,31.15,13.11,Optimal,3691.2810210000002,10129255.915036496
97,25,86.08,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,109.3825,66.31,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
98,25,80.51,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,0.0,58.58,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
99,25,77.01,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,0.0,45.455,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
100,25,72.88,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,81.71333333333334,55.38,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
101,26,72.12,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,0.0,50.519999999999996,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
102,26,74.52,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,0.0,46.1325,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
103,26,80.11,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,94.64,34.55,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
104,26,87.17,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,89.975,0.0,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
105,27,89.78,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,82.31,73.86,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
106,27,95.0,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,48.665000000000006,0.0,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
107,27,96.29,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,104.97500000000001,0.0,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
108,27,98.22,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,84.42,0.0,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
109,28,92.29,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,44.91,0.0,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
110,28,91.65,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,97.15,69.935,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
111,28,96.5,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,140.0425,0.0,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
112,28,100.13,0.0,0.0,91.932918,0.0,0.0,0.0,30.0,0.0,250.61,0.0,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
113,29,103.03,4.5807346,0.0,96.330423,0.0,4.5807346,4.5807346,0.0,25.419265,81.43,0.0,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
114,29,107.43,0.0,0.0,96.330423,0.0,0.0,0.0,0.0,25.419265,0.0,66.785,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
115,29,108.47,4.5807347,0.0,100.72793,0.0,4.5807347,4.5807347,0.0,25.419265,53.10249999999999,0.0,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
116,29,104.0,4.5807347,0.0,105.12543,0.0,4.5807347,4.5807347,0.0,25.419265,59.785,0.0,27.04,10.08,Optimal,3691.2810210000002,10129255.915036496
117,30,100.13,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,45.475,74.96,26.380000000000003,9.96,Optimal,3691.2810210000002,10129255.915036496
118,30,94.21,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,79.36333333333333,78.27,26.380000000000003,9.96,Optimal,3691.2810210000002,10129255.915036496
119,30,94.92,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,95.02,0.0,26.380000000000003,9.96,Optimal,3691.2810210000002,10129255.915036496
120,30,86.8,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,47.28,72.71,26.380000000000003,9.96,Optimal,3691.2810210000002,10129255.915036496
121,31,82.25,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,41.322500000000005,55.1,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
122,31,80.2,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,71.03666666666666,0.0,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
123,31,76.13,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,65.1,0.0,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
124,31,73.01,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,59.89,29.82,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
125,32,73.01,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,57.07000000000001,64.82,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
126,32,74.59,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,88.2225,0.0,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
127,32,75.1,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,47.935,0.0,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
128,32,81.39,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,0.0,0.0,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
129,33,88.4,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,0.0,30.083333333333332,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
130,33,92.23,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,91.09,62.864999999999995,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
131,33,97.3,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,87.815,0.0,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
132,33,100.43,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,87.235,74.26,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
133,34,99.16,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,37.8325,0.0,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
134,34,94.52,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,95.08333333333333,68.82,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
135,34,92.45,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,87.11,73.45333333333333,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
136,34,94.18,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,77.4825,0.0,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
137,35,99.22,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,193.9325,0.0,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
138,35,104.69,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,114.0575,0.0,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
139,35,103.63,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,90.9,0.0,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
140,35,99.0,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,43.1725,0.0,24.4,9.6,Optimal,3691.2810210000002,10129255.915036496
141,36,92.14,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,58.885000000000005,0.0,23.79,10.79,Optimal,3691.2810210000002,10129255.915036496
142,36,88.0,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,0.0,64.21,23.79,10.79,Optimal,3691.2810210000002,10129255.915036496
143,36,86.57,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,83.39,64.5425,23.79,10.79,Optimal,3691.2810210000002,10129255.915036496
144,36,79.87,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,0.0,62.61,23.79,10.79,Optimal,3691.2810210000002,10129255.915036496
145,37,84.08,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,109.735,37.56,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
146,37,79.82,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,80.655,0.0,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
147,37,76.76,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,0.0,51.28333333333333,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
148,37,73.46,0.0,0.0,105.12543,0.0,0.0,0.0,30.0,0.0,0.0,30.005,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
149,38,71.86,0.0,23.902204,80.227304,23.902204,0.0,-23.902204,0.0,6.0977962,72.89,60.73,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
150,38,72.08,0.0,23.902204,55.329175,23.902204,0.0,-23.902204,0.0,6.0977962,115.14500000000001,0.0,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
151,38,74.9,0.0,23.902204,30.431046,23.902204,0.0,-23.902204,0.0,6.0977962,0.0,39.605000000000004,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
152,38,77.69,0.0,23.902204,5.5329175,23.902204,0.0,-23.902204,0.0,6.0977962,0.0,58.28666666666667,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
153,39,81.79,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,14.27666666666667,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
154,39,84.86,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,7.574999999999999,60.25,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
155,39,87.14,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,93.66,0.0,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
156,39,89.13,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,63.586666666666666,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
157,40,88.66,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,108.78,56.697500000000005,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
158,40,84.81,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,72.28,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
159,40,84.34,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,54.06666666666667,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
160,40,88.01,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,0.0,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
161,41,93.42,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,74.14,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
162,41,101.77,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,92.94,23.405000000000005,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
163,41,104.85,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,66.9,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
164,41,103.55,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,51.085,21.96,14.36,Optimal,3691.2810210000002,10129255.915036496
165,42,100.5,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,22.840000000000003,22.59,12.29,Optimal,3691.2810210000002,10129255.915036496
166,42,93.31,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,61.62,22.59,12.29,Optimal,3691.2810210000002,10129255.915036496
167,42,91.17,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,92.85,16.229999999999997,22.59,12.29,Optimal,3691.2810210000002,10129255.915036496
168,42,83.86,0.0,0.0,5.5329175,0.0,0.0,0.0,30.0,0.0,0.0,-26.3975,22.59,12.29,Optimal,3691.2810210000002,10129255.915036496
